event_id,timestamp_utc,host,user,process_name,event_type,ioc_type,hash_type,ioc_value,file_name,file_path,action,severity,detection_rule,source_ip,destination_ip,label,notes
evt-file-hashes-000001,2025-03-01T02:45:23.352000+00:00,ENG-LAB-021,user043,wscript.exe,file_created,File Hash,SHA256,c0345690d8b7f91350d2ae04d0fc28b48d4d21f1cc3f52acd77746e656b320c2,macro_template.dotm,C:\Program Files\Common Files,blocked,low,IOC-HASH-476,10.1.91.237,203.0.113.251,benign,Synthetic training data; not a real indicator
evt-file-hashes-000478,2025-03-18T05:24:35.279000+00:00,ENG-LAB-002,user097,regsvr32.exe,file_quarantined,File Hash,SHA256,9b097ec9d920b9292f7156b82d6b528b3fb9227cc2535c31d65d9b2ec11ddef3,helper.ps1,C:\Users\Public\Downloads,blocked,low,IOC-HASH-260,10.0.143.56,203.0.113.22,benign,Synthetic training data; not a real indicator
evt-file-hashes-000479,2025-03-18T06:55:59.415000+00:00,ENG-LAB-024,user088,explorer.exe,file_modified,File Hash,MD5,88a697067afc1fd4da5ed3541f64ed21,update.exe,C:\Users\Public\Downloads,allowed,low,IOC-HASH-288,10.1.189.212,203.0.113.133,benign,Synthetic training data; not a real indicator
evt-file-hashes-000480,2025-03-18T08:32:36.867000+00:00,ENG-LAB-012,user007,regsvr32.exe,file_created,File Hash,MD5,741e0cd0560e14fbf04e993577921631,payload.dll,C:\Users\Public\Documents,quarantined,critical,IOC-HASH-306,10.3.147.128,203.0.113.1,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000481,2025-03-18T11:11:16.051000+00:00,ENG-LAB-017,user003,winword.exe,process_file_write,File Hash,SHA256,b7a5c365c06a2a7b353e1edbee79badd1c3d81445b7e595f8f83cd1f9f5c36a7,setup.tmp,C:\Users\Public\Downloads,allowed,critical,IOC-HASH-319,10.1.29.40,203.0.113.254,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000482,2025-03-18T11:53:45.646000+00:00,ENG-LAB-048,user031,rundll32.exe,file_modified,File Hash,SHA256,651cdfa54a3abd3a54f11e29399a0bc32e870d8bf40ff56deb3cd8dbba6cca33,helper.ps1,C:\Users\Public\Downloads,allowed,high,IOC-HASH-448,10.3.3.79,198.51.100.133,benign,Synthetic training data; not a real indicator
evt-file-hashes-000483,2025-03-18T12:40:08.427000+00:00,ENG-LAB-060,user038,rundll32.exe,process_file_write,File Hash,SHA256,e5142fbc80c4554fd1ba883c0ec53b1e47605af3f0f013c405dbab99a66979fa,agent.bin,C:\Windows\Temp,logged,high,IOC-HASH-942,10.1.89.81,198.51.100.203,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000484,2025-03-18T14:08:35.696000+00:00,ENG-LAB-038,user078,winword.exe,file_modified,File Hash,SHA1,ce69b6cf95b3607bd82582bcc8ce15a30784045e,helper.ps1,C:\Windows\Temp,allowed,low,IOC-HASH-648,10.0.44.170,198.51.100.5,benign,Synthetic training data; not a real indicator
evt-file-hashes-000485,2025-03-18T14:52:32.607000+00:00,ENG-LAB-003,user024,msedge.exe,file_created,File Hash,MD5,387567300986b4f1e7679ca153ecf2cd,macro_template.dotm,C:\Windows\Temp,blocked,high,IOC-HASH-919,10.3.15.181,203.0.113.47,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000486,2025-03-18T14:58:54.970000+00:00,ENG-LAB-039,user031,msedge.exe,file_modified,File Hash,SHA1,d099b081c6a356c257dad75c5e8e29afc2ae7c81,invoice.docm,C:\Users\user\AppData\Local\Temp,logged,critical,IOC-HASH-377,10.0.56.40,203.0.113.182,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000487,2025-03-18T16:01:13.669000+00:00,ENG-LAB-055,user072,cmd.exe,file_scanned,File Hash,MD5,111f0e6c9114125d1996e837d9b5d749,archive.zip,C:\Users\user\Downloads,blocked,low,IOC-HASH-230,10.2.157.2,198.51.100.28,benign,Synthetic training data; not a real indicator
evt-file-hashes-000488,2025-03-18T17:33:49.387000+00:00,ENG-LAB-029,user045,rundll32.exe,file_quarantined,File Hash,SHA1,879faf5aba03080e9ebbdebc47f5cf32a55d1286,helper.ps1,C:\Users\user\AppData\Local\Temp,quarantined,low,IOC-HASH-118,10.1.126.253,198.51.100.23,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000489,2025-03-18T17:55:57.022000+00:00,ENG-LAB-045,user056,wscript.exe,file_quarantined,File Hash,SHA256,3c1ce73b8b33cdc60c08553b053639c5feb017f0fbd85d7c36b4b9df3df508d5,document.pdf,C:\Windows\Temp,allowed,medium,IOC-HASH-856,10.3.95.210,198.51.100.132,benign,Synthetic training data; not a real indicator
evt-file-hashes-000490,2025-03-18T18:19:44.983000+00:00,ENG-LAB-046,user037,chrome.exe,file_created,File Hash,MD5,fe8fdfb7ce63fc82944e9ef26ceef856,helper.ps1,C:\Users\Public\Documents,quarantined,low,IOC-HASH-382,10.2.68.52,198.51.100.134,benign,Synthetic training data; not a real indicator
evt-file-hashes-000491,2025-03-18T18:42:48.764000+00:00,ENG-LAB-043,user095,powershell.exe,file_scanned,File Hash,SHA256,086cd250d6909eb1726a9478cd628c3f15a10eee62f8ec492765644e7eaf9c28,invoice.docm,C:\Users\user\AppData\Local\Temp,allowed,medium,IOC-HASH-885,10.0.123.233,203.0.113.227,benign,Synthetic training data; not a real indicator
evt-file-hashes-000492,2025-03-18T18:48:52.101000+00:00,ENG-LAB-023,user090,svchost.exe,file_scanned,File Hash,MD5,46863bcb5cc32fc076602870f904b1d1,setup.tmp,C:\Users\user\AppData\Local\Temp,allowed,medium,IOC-HASH-767,10.0.86.19,203.0.113.15,benign,Synthetic training data; not a real indicator
evt-file-hashes-000493,2025-03-18T19:20:09.099000+00:00,ENG-LAB-022,user073,chrome.exe,file_modified,File Hash,SHA256,d1ff5d0aa3d79e0b4fda83348fa2e40f646f75be569e63fba84a48bb1f7b4e31,setup.tmp,C:\Users\Public\Downloads,allowed,low,IOC-HASH-923,10.0.247.196,198.51.100.81,benign,Synthetic training data; not a real indicator
evt-file-hashes-000494,2025-03-18T19:22:36.811000+00:00,ENG-LAB-018,user059,svchost.exe,file_quarantined,File Hash,SHA256,7a6faef13b1885f05537b8bee7fd01e8bd6b856a3039304954648029ecba37d4,macro_template.dotm,C:\Users\Public\Documents,blocked,medium,IOC-HASH-165,10.0.247.196,198.51.100.221,benign,Synthetic training data; not a real indicator
evt-file-hashes-000495,2025-03-18T20:42:21.194000+00:00,ENG-LAB-049,user068,cscript.exe,file_quarantined,File Hash,SHA1,B66DA4280C6D72ADCC68330F6BD793DF56A853CB,archive.zip,C:\Users\Public\Downloads,logged,high,IOC-HASH-105,10.2.131.113,198.51.100.34,benign,Synthetic training data; not a real indicator
evt-file-hashes-000496,2025-03-18T22:28:53.290000+00:00,ENG-LAB-015,user033,cmd.exe,file_modified,File Hash,SHA256,19CC41A0A056E503CC2137E19E952814FBDF14F8D83F799AEA9B96ABFF11EFBB,helper.ps1,C:\Users\Public\Documents,logged,medium,IOC-HASH-344,10.2.84.15,203.0.113.30,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000497,2025-03-18T22:49:31.371000+00:00,ENG-LAB-050,user024,explorer.exe,file_modified,File Hash,SHA256,2F31D00FEEFE181F2D8B69033B382462FF19C35367753E6906ED80F815A7924F,invoice.docm,C:\Users\user\Downloads,blocked,medium,IOC-HASH-474,10.2.177.4,203.0.113.175,benign,Synthetic training data; not a real indicator
evt-file-hashes-000498,2025-03-18T23:14:28.712000+00:00,ENG-LAB-005,user007,msedge.exe,file_scanned,File Hash,SHA256,4D74F8E12FF69318BE5EB383B4E56178817E84E83D3607213160276A7328AB5D,archive.zip,C:\Users\Public\Documents,quarantined,medium,IOC-HASH-328,10.3.228.239,198.51.100.171,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000499,2025-03-18T23:37:23.371000+00:00,ENG-LAB-045,user041,regsvr32.exe,process_file_write,File Hash,SHA256,9e46b7869cec0233f3a02397517234ba2217f4448571a989dbf60412ede5f633,macro_template.dotm,C:\Users\user\Downloads,blocked,critical,IOC-HASH-320,10.1.76.176,203.0.113.54,benign,Synthetic training data; not a real indicator
evt-file-hashes-000500,2025-03-18T23:42:39.524000+00:00,ENG-LAB-006,user080,regsvr32.exe,file_created,File Hash,SHA256,710fd133a3d623b46dfc7b23f3ff1bb75fb13daef20aa48558a13830b39711c9,setup.tmp,C:\Windows\Temp,allowed,low,IOC-HASH-762,10.3.128.110,203.0.113.228,suspicious,Synthetic training data; not a real indicator
